"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Delta"
"493","D","ZUKANOVIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.6052631578999996"
"2658","C","MEDEIROS","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","4.0526315789"
"235","C","LAXALT","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.6710526316000003"
"236","C","LAZOVIC","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.6710526316"
"433","C","HILJEMARK","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","4.092105263200001"
"366","C","BERTOLACCI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.8552631578999996"
"264","C","BESSA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.4078947368000003"
"1939","A","LAPADULA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.3026315788999998"
"245","A","PANDEV","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.0263157895"
"250","P","HANDANOVIC","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.5"
"261","D","RANOCCHIA","7","1","0","0","0","0","0","1","0","0","0","0","0","26","10","8.0789473684"
"798","D","SKRINIAR","7","1","0","0","0","0","0","0","0","0","0","1","0","26","10","3.4078947368000003"
"2310","D","CANCELO","6.5","0","0","0","0","0","0","0","0","0","1","0","0","26","6.5","2.1578947368000003"
"253","D","D'AMBROSIO","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-0.5394736841999999"
"801","C","GAGLIARDINI","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","0.4473684211000002"
"332","C","CANDREVA","6","0","0","0","0","0","0","1","0","0","0","0","0","26","6","0.06578947369999977"
"265","C","BROZOVIC","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.5"
"704","C","PERISIC","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-1.9736842105"
"181","C","VECINO","6","0","0","0","0","0","0","0","0","1","0","0","0","26","7","2.1842105263000002"
"288","D","CHIELLINI","7","0","0","0","0","0","0","0","0","0","0","0","0","26","7","2.7368421053"
"295","D","ASAMOAH","6.5","0","0","0","0","0","0","1","0","0","0","0","0","26","6.5","3.4473684211"
"285","D","BARZAGLI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.0131578947"
"1931","D","BENATIA","6.5","0","0","0","0","0","0","1","0","0","0","0","0","26","6.5","3.0526315789"
"662","D","ALEX SANDRO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","0.9210526316000003"
"358","D","DE SCIGLIO","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","4.3947368421"
"2306","C","MATUIDI","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","4.6052631579"
"469","C","PJANIC","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.26315789469999995"
"2200","C","DOUGLAS COSTA","7","0","0","0","0","0","0","0","0","1","0","0","0","26","8","2.1052631578999996"
"309","A","DYBALA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","-1.2631578947"
"408","A","HIGUAIN","7.5","1","0","0","0","0","0","0","0","1","0","1","0","26","11.5","4.5657894737"
"312","A","MANDZUKIC","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","0.10526315789999963"
"1934","P","STRAKOSHA","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.4342105263000002"
"329","D","RADU","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.1973684211000002"
"2335","D","LUIZ FELIPE","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","3.7236842105"
"1999","D","LUKAKU J","6","0","0","0","0","0","0","1","0","0","0","0","0","26","6","1.0526315788999998"
"2007","D","WALLACE","6.5","0","0","0","0","0","0","1","0","0","0","0","0","26","6.5","4.5394736842"
"338","C","LULIC","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.14473684210000037"
"2209","C","LUCAS LEIVA","6.5","0","0","0","0","0","0","1","0","0","0","0","0","26","6.5","0.3289473683999997"
"2188","C","MARUSIC","5","0","0","0","0","0","0","0","1","0","0","0","0","26","5","-0.4210526316000003"
"645","C","MILINKOVIC-SAVIC","8","2","0","0","0","0","0","0","0","0","0","1","0","26","14","7.0"
"2003","C","MURGIA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","3.5657894737"
"342","C","PAROLO","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.6315789474000004"
"785","A","IMMOBILE","6.5","0","0","0","0","1","0","0","0","0","0","0","0","26","9.5","1.4473684211000002"
"350","P","DONNARUMMA G","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.5131578947"
"357","D","CALABRIA","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","6.5394736842"
"286","D","BONUCCI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","0.9736842105000001"
"2169","D","RODRIGUEZ R","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.3552631578999996"
"460","D","ROMAGNOLI A","7","0","0","0","0","0","0","0","0","0","0","0","0","26","7","2.3947368421000004"
"372","C","MONTOLIVO","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","3.1447368421"
"375","C","SUSO","6.5","0","0","0","0","0","0","0","0","1","0","0","0","26","7.5","1.1447368421000004"
"1850","C","KESSIE'","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","0.3684210525999996"
"367","C","BONAVENTURA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.06578947369999977"
"2194","C","CALHANOGLU","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.4078947368000003"
"331","C","BIGLIA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.5921052631999997"
"2187","A","BORINI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.3421052631999997"
"2155","A","CUTRONE","7","1","0","0","0","0","0","0","0","0","0","1","0","26","10","4.6447368421"
"387","P","REINA","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.3421052631999997"
"392","D","KOULIBALY","6","0","0","0","0","0","0","1","0","0","0","0","0","26","6","-0.1973684211000002"
"142","D","MARIO RUI","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","5.8289473684"
"140","D","HYSAJ","6.5","0","0","0","0","0","0","0","0","1","0","0","0","26","7.5","2.0"
"388","D","ALBIOL","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.6447368421000004"
"397","C","ALLAN","7.5","0","0","0","0","0","0","0","0","1","0","0","0","26","8.5","1.75"
"402","C","HAMSIK","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","3.3947368421000004"
"58","C","DIAWARA","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","3.0131578947"
"152","C","ZIELINSKI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","-0.14473684210000037"
"409","A","INSIGNE","7.5","0","0","0","0","1","0","0","0","1","0","0","0","26","11.5","4.4342105263"
"410","A","MERTENS","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","2.2763157895"
"406","A","CALLEJON","7","1","0","0","0","0","0","0","0","0","0","1","0","26","10","2.8815789474000004"
"2016","D","FAZIO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-0.17105263160000028"
"459","D","MANOLAS","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","0.75"
"2214","D","KOLAROV","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-1.1052631578999996"
"467","C","NAINGGOLAN","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-0.6315789474000004"
"237","C","PEROTTI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","1.1052631578999996"
"1967","C","GERSON","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.0789473684"
"2201","C","UNDER","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","0.7368421053"
"647","A","DZEKO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-1.75"
"643","A","DEFREL","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","3.1842105263"
"1974","A","SCHICK","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.5131578947"
"1895","D","FERRARI G","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.8552631578999996"
"2104","D","BERESZYNSKI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.2894736841999999"
"2320","D","ANDERSEN","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","4.9342105263"
"492","D","SILVESTRE","6.5","1","0","0","0","0","1","0","0","0","0","0","0","26","9.5","4.0921052632"
"1868","D","MURRU","6.5","0","0","0","0","0","0","1","0","0","0","0","0","26","6.5","3.4868421053"
"2008","C","LINETTY","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.0789473683999997"
"2287","C","RAMIREZ","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","-0.17105263160000028"
"1958","A","CAPRARI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","-0.15789473680000032"
"568","A","QUAGLIARELLA","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","-0.8026315788999998"
"608","A","ZAPATA D","7.5","1","0","0","0","0","0","0","0","0","0","1","0","26","10.5","4.4868421053"
"509","P","CONSIGLI","6","0","3","0","0","0","0","0","0","0","0","0","0","26","3","-1.6315789474000004"
"513","D","ACERBI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-0.43421052630000023"
"824","D","ADJAPONG","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","2.4868421053"
"2318","D","ROGERIO","6","0","0","0","0","0","0","1","0","0","0","0","0","26","6","4.0394736842"
"521","D","PELUSO","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","0.2236842105000001"
"1978","C","SENSI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","3.1578947368"
"528","C","MAGNANELLI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.1447368421000004"
"529","C","MISSIROLI","5","0","0","0","0","0","0","1","0","0","0","0","0","26","5","-0.6184210525999996"
"1976","C","MAZZITELLI","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","1.9342105262999998"
"536","A","POLITANO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-1.0526315788999998"
"183","A","BABACAR","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-0.03947368419999986"
"531","A","BERARDI","4.5","0","0","0","0","0","0","0","1","0","0","0","0","26","4.5","-0.1973684211000002"
"572","P","MERET","7","0","2","0","0","0","0","0","0","0","0","0","0","26","5","3.0394736842"
"106","D","MATTIELLO","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.6052631578999996"
"491","D","SALAMON","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.6842105263"
"2129","D","SIMIC L","6.5","1","0","0","0","0","0","0","0","0","0","0","0","26","9.5","8.4473684211"
"780","D","CIONEK","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","2.9868421053"
"2261","D","VICARI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","0.28947368419999986"
"27","C","GRASSI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.7631578947"
"2265","C","SCHIATTARELLA","6.5","0","0","0","0","0","0","1","0","0","1","0","0","26","6.5","1.3947368421000004"
"28","C","KURTIC","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.7368421053"
"2263","C","LAZZARI M","7","0","0","0","0","0","0","0","0","1","0","0","0","26","8","2.0"
"126","A","PALOSCHI","6.5","1","0","0","0","0","0","1","0","0","0","1","0","26","9.5","3.5131578947"
"533","A","FLOCCARI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.6315789474"
"2267","A","ANTENUCCI","7","1","0","0","0","0","0","0","0","0","0","0","0","26","10","3.5394736842"
"2179","P","SIRIGU","6.5","0","2","0","0","0","0","0","0","0","0","0","0","26","4.5","-0.75"
"2288","D","N'KOULOU","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","-0.06578947369999977"
"487","D","DE SILVESTRI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-0.5131578947"
"706","D","ANSALDI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","1.3026315788999998"
"555","C","ACQUAH","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","2.0657894737"
"2205","C","BERENGUER","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.4342105263"
"556","C","BASELLI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.7631578947"
"560","C","OBI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","1.5263157895"
"238","C","RINCON","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","-0.17105263160000028"
"441","A","BELOTTI","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","0.28947368419999986"
"475","A","IAGO FALQUE","6","0","0","0","0","0","0","0","0","1","0","0","0","26","7","-0.11842105259999958"
"575","D","ADNAN","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","2.3684210526"
"578","D","DANILO","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","0.5657894736999998"
"2315","D","STRYGER LARSEN","5","0","0","0","0","0","0","1","0","0","0","0","0","26","5","0.3289473683999997"
"790","D","SAMIR","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","1.8026315788999998"
"2191","C","INGELSSON","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","4.8552631579"
"1987","C","JANKTO","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","-0.5921052631999997"
"1996","C","DE PAUL","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-1.2763157895"
"1986","C","FOFANA","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","1.25"
"813","C","BALIC","5.5","0","0","0","0","0","0","0","0","0","0","0","0","26","5.5","2.3552631579"
"2172","C","BARAK","5","0","0","0","0","0","0","0","0","0","0","0","0","26","5","-1.0526315788999998"
"2271","P","NICOLAS","6","0","1","0","0","0","0","0","0","0","0","0","0","26","5","0.9868421053"
"621","D","ROMULO","6","0","0","0","0","0","0","1","0","0","0","0","0","26","6","-0.1973684211000002"
"45","D","FERRARI A","5.5","0","0","0","0","0","0","1","0","0","0","0","0","26","5.5","1.8289473684000002"
"2274","C","VALOTI","7.5","2","0","0","0","0","0","0","0","0","0","1","0","26","13.5","9.4210526316"
"633","A","FARES","6","0","0","0","0","0","0","0","0","0","0","0","0","26","6","1.7368421053"
"2097","A","KEAN","6.5","0","0","0","0","0","0","0","0","0","0","0","0","26","6.5","3.3421052632"
"2197","D","CASTAGNE","5","0","0","0","0","0","0","0","0","0","0","0","0","27","5","1.8289473684000002"
"2130","D","HATEBOER","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","0.7894736841999999"
"2296","D","MANCINI G","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","4.2236842105"
"15","D","MASIELLO A","6.5","0","0","0","0","0","0","0","0","0","0","0","0","27","6.5","1.0789473683999997"
"695","D","TOLOI","6","1","0","0","0","0","0","0","0","0","0","0","0","27","9","3.8289473683999997"
"779","C","CRISTANTE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","-0.9868421053"
"22","C","DE ROON","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","-0.01315789469999995"
"788","C","FREULER","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","-0.6315789474000004"
"26","A","GOMEZ A","6.5","0","0","0","0","0","0","1","0","0","0","0","0","27","6.5","0.43421052630000023"
"2719","A","BARROW","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","3.7368421053"
"383","A","PETAGNA","6","0","0","0","0","0","0","1","0","0","0","0","0","27","6","1.0657894736999998"
"787","D","DJIMSITI","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","1.6052631578999996"
"1995","C","DJURICIC","7","0","0","0","0","0","0","0","0","0","0","0","0","27","7","4.4736842105"
"21","C","D'ALESSANDRO","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","3.2894736842"
"2317","A","BRIGNOLA","7","0","0","0","0","0","0","0","0","1","0","0","0","27","8","4.8026315789"
"41","P","MIRANTE","6","0","1","0","0","0","0","0","0","0","0","0","0","27","5","0.8289473683999997"
"615","D","HELANDER","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","1.5263157895"
"419","D","GONZALEZ G","4","0","0","0","0","0","0","0","1","0","0","0","0","27","4","0.75"
"224","D","DE MAIO","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","1.8684210525999996"
"1857","C","DI FRANCESCO F","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","2.0263157895"
"669","C","DONSAH","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","0.8684210525999996"
"713","C","DZEMAILI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","3.0921052632"
"374","C","POLI","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","0.8684210525999996"
"644","C","PULGAR","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","0.3684210525999996"
"376","C","VERDI","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","-1.0526315788999998"
"2167","A","ORSOLINI","6.5","0","0","0","0","0","0","0","0","0","0","0","0","27","6.5","4.0"
"472","A","DESTRO","4.5","0","0","0","0","0","0","0","0","0","0","0","0","27","4.5","0.0"
"2178","P","CRAGNO","6.5","0","2","0","0","0","0","0","0","0","0","0","0","27","4.5","0.8421052632000001"
"1866","D","CEPPITELLI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","1.0394736841999999"
"251","D","ANDREOLLI","5","0","0","0","0","0","0","1","0","0","0","0","0","27","5","1.5526315788999998"
"1869","D","PISACANE","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","1.8815789474"
"2653","D","LYKOGIANNIS","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","3.7368421053"
"627","C","IONITA","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","0.5131578947"
"1870","C","BARELLA","6.5","0","0","0","0","1","0","0","0","0","0","0","0","27","9.5","3.5131578947"
"1872","C","DESSENA","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","3.4078947368"
"1871","C","DEIOLA","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","3.9605263158"
"247","A","PAVOLETTI","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","0.0"
"1882","A","SAU","5","0","0","0","0","0","0","1","0","0","0","0","0","27","5","0.5"
"413","P","SORRENTINO","5.5","0","1","0","0","0","0","0","0","0","0","0","0","27","4.5","-0.4736842105000001"
"105","D","GOBBI","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","1.8947368421"
"2285","D","BANI","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","3.5657894737"
"100","D","CESAR","5.5","0","0","0","0","0","0","0","0","0","0","0","0","27","5.5","4.0394736842"
"99","D","CACCIATORE","5.5","0","0","0","0","0","0","1","0","0","0","0","0","27","5.5","0.26315789469999995"
"112","C","CASTRO","6","0","0","0","0","0","0","0","0","0","0","0","0","27","6","1.7105263158000001"
