"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Year"
2322,"D","HOWEDES",6.5,1,0,0,0,0,0,1,0,0,0,0,0,32,9.5,"2017-18"
294,"D","RUGANI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
469,"C","PJANIC",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
305,"C","STURARO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
299,"C","KHEDIRA",7,1,0,0,0,0,0,0,0,0,0,0,0,32,10,"2017-18"
2306,"C","MATUIDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2200,"C","DOUGLAS COSTA",7.5,0,0,0,0,0,0,0,0,3,0,0,0,32,10.5,"2017-18"
697,"C","CUADRADO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2166,"C","BENTANCUR",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
309,"A","DYBALA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
312,"A","MANDZUKIC",7,1,0,0,0,0,0,0,0,0,0,1,0,32,10,"2017-18"
686,"ALL","ALLEGRI",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
1934,"P","STRAKOSHA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
329,"D","RADU",5,0,0,0,0,0,0,0,1,0,0,0,0,32,5,"2017-18"
2335,"D","LUIZ FELIPE",7,0,0,0,0,0,0,1,0,0,0,0,0,32,7,"2017-18"
1999,"D","LUKAKU J",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2062,"D","BASTOS",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
322,"D","DE VRIJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
335,"C","FELIPE ANDERSON",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
338,"C","LULIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2209,"C","LUCAS LEIVA",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
2085,"C","LUIS ALBERTO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2188,"C","MARUSIC",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
645,"C","MILINKOVIC-SAVIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
342,"C","PAROLO",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
785,"A","IMMOBILE",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
826,"ALL","INZAGHI S",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
350,"P","DONNARUMMA G",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
357,"D","CALABRIA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2168,"D","MUSACCHIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
365,"D","ZAPATA C",7,0,0,0,0,0,0,1,0,0,0,0,0,32,7,"2017-18"
375,"C","SUSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
1850,"C","KESSIE'",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
827,"C","LOCATELLI M",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2194,"C","CALHANOGLU",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
367,"C","BONAVENTURA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
331,"C","BIGLIA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2175,"A","ANDRE' SILVA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
652,"A","KALINIC",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
2641,"ALL","GATTUSO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
387,"P","REINA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
392,"D","KOULIBALY",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
394,"D","MAGGIO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
140,"D","HYSAJ",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
388,"D","ALBIOL",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
397,"C","ALLAN",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
402,"C","HAMSIK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
404,"C","JORGINHO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2076,"C","ROG",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
152,"C","ZIELINSKI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2012,"A","MILIK",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
410,"A","MERTENS",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
409,"A","INSIGNE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
406,"A","CALLEJON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
688,"ALL","SARRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
1964,"P","ALISSON",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
546,"D","BRUNO PERES",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2016,"D","FAZIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
256,"D","JUAN JESUS",5.5,0,0,0,0,0,0,1,0,0,0,0,0,32,5.5,"2017-18"
2214,"D","KOLAROV",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
459,"D","MANOLAS",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
467,"C","NAINGGOLAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
470,"C","STROOTMAN",6.5,0,0,0,0,0,0,1,0,0,0,0,0,32,6.5,"2017-18"
463,"C","DE ROSSI",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
464,"C","FLORENZI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2201,"C","UNDER",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
795,"A","EL SHAARAWY",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
647,"A","DZEKO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
1974,"A","SCHICK",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
691,"ALL","DI FRANCESCO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
484,"P","VIVIANO",6,0,3,0,0,0,0,0,0,0,0,0,0,32,3,"2017-18"
1895,"D","FERRARI G",4,0,0,0,0,0,0,0,0,0,0,0,0,32,4,"2017-18"
490,"D","REGINI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,32,4.5,"2017-18"
492,"D","SILVESTRE",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
630,"D","SALA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,32,4.5,"2017-18"
2287,"C","RAMIREZ",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2065,"C","PRAET",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
1972,"C","TORREIRA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
600,"C","VERRE",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
494,"C","BARRETO E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
1958,"A","CAPRARI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
568,"A","QUAGLIARELLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2198,"A","KOWNACKI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
608,"A","ZAPATA D",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
681,"ALL","GIAMPAOLO",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
509,"P","CONSIGLI",6,0,2,0,0,0,0,0,0,0,0,0,0,32,4,"2017-18"
510,"P","PEGOLO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
521,"D","PELUSO",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
2318,"D","ROGERIO",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
513,"D","ACERBI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,32,5.5,"2017-18"
824,"D","ADJAPONG",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
517,"D","DELL'ORCO",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
2213,"C","CASSATA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
528,"C","MAGNANELLI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,32,6.5,"2017-18"
529,"C","MISSIROLI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
1976,"C","MAZZITELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
536,"A","POLITANO",8,2,0,0,0,0,0,0,0,0,0,0,0,32,14,"2017-18"
183,"A","BABACAR",7,0,0,0,0,0,0,0,0,2,0,0,0,32,9,"2017-18"
531,"A","BERARDI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
689,"ALL","IACHINI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
572,"P","MERET",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
106,"D","MATTIELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2261,"D","VICARI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
708,"D","FELIPE",7,0,0,0,0,0,0,0,0,0,0,0,0,32,7,"2017-18"
780,"D","CIONEK",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
817,"D","COSTA F",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2652,"C","EVERTON LUIZ",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
726,"C","VITALE",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
2266,"C","SCHIAVON",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2263,"C","LAZZARI M",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
631,"C","VIVIANI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
126,"A","PALOSCHI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
533,"A","FLOCCARI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2267,"A","ANTENUCCI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2269,"ALL","SEMPLICI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2179,"P","SIRIGU",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
552,"D","MORETTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
2288,"D","N'KOULOU",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
487,"D","DE SILVESTRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
1979,"D","BARRECA",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
706,"D","ANSALDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
222,"D","BURDISSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2192,"D","BONIFAZI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
556,"C","BASELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
238,"C","RINCON",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
478,"A","LJAJIC",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
441,"A","BELOTTI",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
1839,"A","EDERA",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
475,"A","IAGO FALQUE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2647,"ALL","MAZZARRI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
95,"P","BIZZARRI",6,0,2,0,0,0,0,0,0,0,0,0,0,32,4,"2017-18"
575,"D","ADNAN",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
578,"D","DANILO",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
2280,"D","NUYTINCK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
790,"D","SAMIR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2315,"D","STRYGER LARSEN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,32,6.5,"2017-18"
1987,"C","JANKTO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
1996,"C","DE PAUL",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
626,"C","HALLFREDSSON",5.5,0,0,0,0,0,0,1,0,0,0,0,0,32,5.5,"2017-18"
1986,"C","FOFANA",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
813,"C","BALIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2172,"C","BARAK",7,0,0,0,0,0,0,0,0,1,0,0,0,32,8,"2017-18"
90,"A","LASAGNA",6.5,1,0,0,0,0,0,0,0,0,0,0,0,32,9.5,"2017-18"
566,"A","MAXI LOPEZ",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
1963,"ALL","ODDO",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
2271,"P","NICOLAS",6.5,0,2,0,0,0,0,0,0,0,0,0,0,32,4.5,"2017-18"
621,"D","ROMULO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2273,"D","CARACCIOLO A",5.5,0,0,0,0,0,0,1,0,0,0,0,0,32,5.5,"2017-18"
45,"D","FERRARI A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2206,"D","FELICIOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2656,"D","VUKOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
2274,"C","VALOTI",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
1992,"C","FOSSATI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2661,"C","AARONS",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
378,"A","CERCI",5,0,0,0,0,0,0,0,0,0,0,0,0,32,5,"2017-18"
633,"A","FARES",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
2114,"A","PETKOVIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
92,"A","MATOS",6,0,0,0,0,0,0,0,0,0,0,0,0,32,6,"2017-18"
2324,"A","LEE",6,0,0,0,0,0,0,1,0,0,0,0,0,32,6,"2017-18"
2282,"ALL","PECCHIA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,32,5.5,"2017-18"
316,"P","BERISHA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2120,"D","BASTONI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
1847,"D","CALDARA",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7,"2017-18"
2197,"D","CASTAGNE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2160,"D","GOSENS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2130,"D","HATEBOER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
2296,"D","MANCINI G",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5,"2017-18"
15,"D","MASIELLO A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
788,"C","FREULER",7,1,0,0,0,0,0,0,0,0,0,1,0,33,10,"2017-18"
22,"C","DE ROON",6.5,0,0,0,1,0,0,0,0,1,0,0,0,33,4.5,"2017-18"
779,"C","CRISTANTE",6,0,0,0,0,0,0,0,0,1,0,0,0,33,7,"2017-18"
2719,"A","BARROW",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10,"2017-18"
26,"A","GOMEZ A",7,1,0,0,0,0,0,0,0,0,0,0,0,33,10,"2017-18"
383,"A","PETAGNA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5,"2017-18"
684,"ALL","GASPERINI",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7,"2017-18"
483,"P","PUGGIONI",6,0,3,0,0,0,0,0,0,0,0,0,0,33,3,"2017-18"
2720,"D","SAGNA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2662,"D","TOSCA",4.5,0,0,0,0,0,0,1,0,0,0,0,0,33,4.5,"2017-18"
2644,"D","BILLONG",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
787,"D","DJIMSITI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2174,"D","VENUTI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
440,"C","VIOLA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
1995,"C","DJURICIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2244,"C","DEL PINTO",4.5,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5,"2017-18"
2649,"A","DIABATE'",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2086,"A","IEMMELLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2317,"A","BRIGNOLA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5,"2017-18"
1982,"A","PARIGINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2040,"A","LOMBARDI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2093,"ALL","DE ZERBI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
41,"P","MIRANTE",6.5,0,1,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
49,"D","MASINA",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6,"2017-18"
2329,"D","KEITA C",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
76,"D","ROMAGNOLI S",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
615,"D","HELANDER",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
419,"D","GONZALEZ G",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
1857,"C","DI FRANCESCO F",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
713,"C","DZEMAILI",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
57,"C","CRISETIG",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5,"2017-18"
1859,"C","NAGY",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
376,"C","VERDI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2167,"A","ORSOLINI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
280,"A","PALACIO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5,"2017-18"
2650,"A","AVENATTI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
760,"ALL","DONADONI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2178,"P","CRAGNO",5.5,0,4,0,0,0,0,0,0,0,0,0,0,33,1.5,"2017-18"
455,"D","CASTAN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
251,"D","ANDREOLLI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,33,4.5,"2017-18"
2279,"D","ROMAGNA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2653,"D","LYKOGIANNIS",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2037,"D","MIANGUE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
301,"D","PADOIN",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
627,"C","IONITA",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2725,"C","CALIGARA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2204,"C","COSSU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2116,"C","FARAGO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
1880,"A","GIANNETTI",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5,"2017-18"
2654,"A","CETER",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
1882,"A","SAU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2125,"ALL","LOPEZ D",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
413,"P","SORRENTINO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
169,"D","TOMOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
2208,"D","JAROSZYNSKI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5,"2017-18"
2141,"D","DEPAOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
104,"D","GAMBERINI",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6,"2017-18"
101,"D","DAINELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
99,"D","CACCIATORE",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
702,"C","GIACCHERINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
115,"C","HETEMAJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
119,"C","RIGONI N",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
118,"C","RADOVANOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
156,"A","PUCCIARELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2327,"A","STEPINSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
123,"A","INGLESE",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
680,"ALL","MARAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
1889,"P","CORDAZ",7,0,1,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
1891,"D","CECCHERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
1865,"D","CAPUANO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
765,"D","AJETI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
581,"D","FARAONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
1896,"D","MARTELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
1898,"D","SAMPIRISI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
121,"C","STOIAN",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2014,"C","ROHDEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,33,6.5,"2017-18"
2665,"C","DIABY",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
1901,"C","BARBERIS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
1997,"A","SIMY",7,1,0,0,0,0,0,0,0,0,0,0,1,33,10,"2017-18"
789,"A","TROTTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,33,6.5,"2017-18"
690,"ALL","ZENGA",7,0,0,0,0,0,0,0,0,0,0,0,0,33,7,"2017-18"
4,"P","SPORTIELLO",4.5,0,0,0,0,0,0,0,1,0,0,0,0,33,4.5,"2017-18"
1917,"P","DRAGOWSKI",5.5,0,4,0,0,0,0,0,0,0,0,0,0,33,1.5,"2017-18"
252,"D","BIRAGHI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2309,"D","PEZZELLA GER",5,0,0,0,0,0,0,1,0,0,0,0,0,33,5,"2017-18"
2164,"D","MILENKOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2165,"D","VITOR HUGO",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2215,"C","VERETOUT",8,2,0,0,0,1,0,1,0,0,0,0,0,33,17,"2017-18"
150,"C","SAPONARA",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2659,"C","DABO",5,0,0,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
2002,"C","CHIESA",6,0,0,0,0,0,0,1,0,0,0,0,0,33,6,"2017-18"
2290,"C","EYSSERIC",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
2301,"C","GIL DIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
532,"A","FALCINELLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
2061,"A","SIMEONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
676,"ALL","PIOLI",6,0,0,0,0,0,0,0,0,0,0,0,0,33,6,"2017-18"
218,"P","PERIN",7,0,2,0,0,0,0,0,0,0,0,0,0,33,5,"2017-18"
198,"D","ROSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,33,5.5,"2017-18"
54,"D","ROSSETTINI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,33,5.5,"2017-18"
