"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation"
374,"C","POLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
644,"C","PULGAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
376,"C","VERDI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2114,"A","PETKOVIC",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
2100,"A","OKWONKWO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
472,"A","DESTRO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
760,"ALL","DONADONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
2178,"P","CRAGNO",6,0,1,1,0,0,0,0,0,0,0,0,0,17,8
1866,"D","CEPPITELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
251,"D","ANDREOLLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1869,"D","PISACANE",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
2279,"D","ROMAGNA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
301,"D","PADOIN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2319,"D","VAN DER WIEL",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1874,"C","JOAO PEDRO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
627,"C","IONITA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1870,"C","BARELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
20,"C","CIGARINI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
1871,"C","DEIOLA",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
1879,"A","FARIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
247,"A","PAVOLETTI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2125,"ALL","LOPEZ D",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
413,"P","SORRENTINO",6.5,0,1,0,0,0,0,0,0,0,0,0,0,17,5.5
101,"D","DAINELLI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
104,"D","GAMBERINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
105,"D","GOBBI",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5
99,"D","CACCIATORE",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
111,"C","BIRSA",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5
2072,"C","BASTIEN",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
115,"C","HETEMAJ",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
118,"C","RADOVANOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
119,"C","RIGONI N",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
156,"A","PUCCIARELLI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
127,"A","PELLISSIER",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
124,"A","MEGGIORINI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
123,"A","INGLESE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
680,"ALL","MARAN",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
1889,"P","CORDAZ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
1891,"D","CECCHERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
765,"D","AJETI",7,0,0,0,0,0,0,1,0,1,0,0,0,17,8
1896,"D","MARTELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
1898,"D","SAMPIRISI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
700,"C","TONEV",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
121,"C","STOIAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2014,"C","ROHDEN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2326,"C","ROMERO A",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
1901,"C","BARBERIS",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
1973,"A","BUDIMIR",6.5,1,0,0,0,0,0,0,0,0,0,1,0,17,9.5
1997,"A","SIMY",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
789,"A","TROTTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
690,"ALL","ZENGA",7,0,0,0,0,0,0,0,1,0,0,0,0,17,7
4,"P","SPORTIELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2309,"D","PEZZELLA GER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
141,"D","LAURINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
642,"D","ASTORI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
252,"D","BIRAGHI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2002,"C","CHIESA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
170,"C","BADELJ",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
557,"C","BENASSI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2301,"C","GIL DIAS",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2290,"C","EYSSERIC",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2215,"C","VERETOUT",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
183,"A","BABACAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
606,"A","THEREAU",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
2061,"A","SIMEONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
676,"ALL","PIOLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
218,"P","PERIN",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
198,"D","ROSI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
54,"D","ROSSETTINI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
78,"D","SPOLLI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
226,"D","IZZO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2303,"D","MIGLIORE",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
493,"D","ZUKANOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2011,"C","MIGUEL VELOSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
2293,"C","OMEONGA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2111,"C","TAARABT",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
366,"C","BERTOLACCI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2314,"C","BRLEK",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
245,"A","PANDEV",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
1939,"A","LAPADULA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
762,"ALL","BALLARDINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
250,"P","HANDANOVIC",6.5,0,3,0,0,0,0,0,0,0,0,0,0,17,3.5
257,"D","MIRANDA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
262,"D","SANTON",4,0,0,0,0,0,0,0,0,0,0,0,0,17,4
798,"D","SKRINIAR",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
253,"D","D'AMBROSIO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
801,"C","GAGLIARDINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
265,"C","BROZOVIC",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
172,"C","BORJA VALERO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
332,"C","CANDREVA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5
704,"C","PERISIC",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
181,"C","VECINO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
277,"A","ICARDI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,17,9.5
2325,"A","KARAMOH",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
506,"A","EDER",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
782,"ALL","SPALLETTI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,17,4.5
453,"P","SZCZESNY",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
358,"D","DE SCIGLIO",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
662,"D","ALEX SANDRO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
1931,"D","BENATIA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
285,"D","BARZAGLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
184,"C","BERNARDESCHI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2200,"C","DOUGLAS COSTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
469,"C","PJANIC",7.5,1,0,0,0,0,0,0,0,1,0,1,0,17,11.5
299,"C","KHEDIRA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
300,"C","MARCHISIO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2306,"C","MATUIDI",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
312,"A","MANDZUKIC",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
309,"A","DYBALA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
408,"A","HIGUAIN",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
686,"ALL","ALLEGRI",7.5,0,0,0,0,0,0,0,0,0,0,0,0,17,7.5
1934,"P","STRAKOSHA",7,0,3,0,0,0,0,0,0,0,0,0,0,17,4
329,"D","RADU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
1999,"D","LUKAKU J",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2062,"D","BASTOS",4.5,0,0,0,0,0,0,1,0,0,0,0,0,17,4.5
322,"D","DE VRIJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2007,"D","WALLACE",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5
335,"C","FELIPE ANDERSON",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
338,"C","LULIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
2209,"C","LUCAS LEIVA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2085,"C","LUIS ALBERTO",7,1,0,0,0,0,0,0,0,0,0,0,1,17,10
2188,"C","MARUSIC",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
645,"C","MILINKOVIC-SAVIC",7.5,2,0,0,0,0,0,0,0,0,0,0,0,17,13.5
342,"C","PAROLO",5.5,0,0,0,0,0,0,0,0,1,0,0,0,17,6.5
2284,"A","CAICEDO",5.5,0,0,0,0,0,0,0,0,1,0,0,0,17,6.5
826,"ALL","INZAGHI S",6.5,0,0,0,0,0,0,0,1,0,0,0,0,17,6.5
350,"P","DONNARUMMA G",5.5,0,3,0,0,0,0,0,0,0,0,0,0,17,2.5
357,"D","CALABRIA",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
286,"D","BONUCCI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
460,"D","ROMAGNOLI A",4.5,0,0,0,0,0,0,1,0,0,0,0,0,17,4.5
375,"C","SUSO",4.5,0,0,0,0,0,0,0,1,0,0,0,0,17,4.5
827,"C","LOCATELLI M",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
1850,"C","KESSIE'",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
372,"C","MONTOLIVO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
367,"C","BONAVENTURA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
2187,"A","BORINI",4.5,0,0,0,0,0,0,1,0,0,0,0,0,17,4.5
2175,"A","ANDRE' SILVA",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2155,"A","CUTRONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
652,"A","KALINIC",4.5,0,0,0,0,0,0,0,0,0,0,0,0,17,4.5
2641,"ALL","GATTUSO",4.5,0,0,0,0,0,0,0,0,0,0,0,0,17,4.5
387,"P","REINA",5.5,0,1,0,0,0,0,0,0,0,0,0,0,17,4.5
392,"D","KOULIBALY",7.5,1,0,0,0,0,0,0,0,0,0,0,0,17,10.5
142,"D","MARIO RUI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
140,"D","HYSAJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
388,"D","ALBIOL",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
397,"C","ALLAN",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5
402,"C","HAMSIK",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
58,"C","DIAWARA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
404,"C","JORGINHO",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5
2076,"C","ROG",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
152,"C","ZIELINSKI",7,1,0,0,0,0,0,0,0,0,0,1,0,17,10
409,"A","INSIGNE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
410,"A","MERTENS",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5
406,"A","CALLEJON",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
688,"ALL","SARRI",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
1964,"P","ALISSON",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2016,"D","FAZIO",7,1,0,0,0,0,0,0,0,0,0,1,0,17,10
459,"D","MANOLAS",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2214,"D","KOLAROV",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
467,"C","NAINGGOLAN",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
470,"C","STROOTMAN",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
530,"C","PELLEGRINI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
237,"C","PEROTTI",5,0,0,0,1,0,0,0,0,0,0,0,0,17,2
464,"C","FLORENZI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
463,"C","DE ROSSI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2201,"C","UNDER",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
647,"A","DZEKO",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
795,"A","EL SHAARAWY",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1974,"A","SCHICK",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
691,"ALL","DI FRANCESCO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
484,"P","VIVIANO",7,0,1,1,0,0,0,0,0,0,0,0,0,17,9
1895,"D","FERRARI G",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2104,"D","BERESZYNSKI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
492,"D","SILVESTRE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
395,"D","STRINIC",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2287,"C","RAMIREZ",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5
2065,"C","PRAET",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
494,"C","BARRETO E",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
1972,"C","TORREIRA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
608,"A","ZAPATA D",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
1958,"A","CAPRARI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
568,"A","QUAGLIARELLA",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2198,"A","KOWNACKI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
681,"ALL","GIAMPAOLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
509,"P","CONSIGLI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
418,"D","GOLDANIGA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
516,"D","CANNAVARO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
513,"D","ACERBI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2006,"D","LIROLA",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
521,"D","PELUSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
528,"C","MAGNANELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
529,"C","MISSIROLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
526,"C","DUNCAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
532,"A","FALCINELLI",5,0,0,0,0,0,0,1,0,0,0,0,0,17,5
531,"A","BERARDI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
380,"A","MATRI",7,1,0,0,0,0,0,0,0,0,0,1,0,17,10
536,"A","POLITANO",5.5,0,0,0,1,0,0,0,0,0,0,0,0,17,2.5
2073,"A","RAGUSA",7,0,0,0,0,0,0,1,0,1,0,0,0,17,8
689,"ALL","IACHINI",7.5,0,0,0,0,0,0,0,0,0,0,0,0,17,7.5
540,"P","GOMIS A",6.5,0,1,0,0,0,0,0,0,0,0,0,0,17,5.5
1893,"D","CREMONESI",5.5,0,0,0,0,0,1,1,0,0,0,0,0,17,5.5
491,"D","SALAMON",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
106,"D","MATTIELLO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
2261,"D","VICARI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
631,"C","VIVIANI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2264,"C","MORA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2263,"C","LAZZARI M",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
2265,"C","SCHIATTARELLA",7,0,0,0,0,0,0,1,0,1,0,0,0,17,8
2266,"C","SCHIAVON",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
27,"C","GRASSI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
533,"A","FLOCCARI",7.5,2,0,0,0,0,0,0,0,0,0,1,0,17,13.5
2267,"A","ANTENUCCI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
126,"A","PALOSCHI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
2269,"ALL","SEMPLICI",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
2179,"P","SIRIGU",6,0,3,0,0,0,0,0,0,0,0,0,0,17,3
551,"D","MOLINARO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2288,"D","N'KOULOU",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
487,"D","DE SILVESTRI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
222,"D","BURDISSO",4,0,0,0,0,0,0,0,0,0,0,0,0,17,4
2205,"C","BERENGUER",4.5,0,0,0,0,0,0,0,0,0,0,0,0,17,4.5
556,"C","BASELLI",4.5,0,0,0,0,0,0,1,0,0,0,0,0,17,4.5
238,"C","RINCON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
405,"C","VALDIFIORI",5,0,0,0,0,0,0,0,0,0,0,0,0,17,5
382,"A","NIANG",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
478,"A","LJAJIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
441,"A","BELOTTI",6,1,0,0,0,0,0,0,0,0,0,0,0,17,9
1839,"A","EDERA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
475,"A","IAGO FALQUE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
687,"ALL","MIHAJLOVIC",4.5,0,0,0,0,0,0,0,0,0,0,0,0,17,4.5
95,"P","BIZZARRI",6.5,0,1,0,0,0,0,0,0,0,0,0,0,17,5.5
575,"D","ADNAN",5.5,0,0,0,0,0,0,1,0,0,0,0,0,17,5.5
578,"D","DANILO",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2280,"D","NUYTINCK",7,0,0,0,0,0,0,1,0,0,0,0,0,17,7
2315,"D","STRYGER LARSEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
588,"D","WIDMER",7,0,0,0,0,0,0,1,0,1,0,0,0,17,8
1987,"C","JANKTO",6.5,0,0,0,0,0,0,0,0,1,0,0,0,17,7.5
1996,"C","DE PAUL",7.5,0,0,0,0,1,0,0,0,0,0,1,0,17,10.5
626,"C","HALLFREDSSON",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1986,"C","FOFANA",6,0,0,0,0,0,0,1,0,0,0,0,0,17,6
2172,"C","BARAK",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
2302,"C","BEHRAMI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
90,"A","LASAGNA",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
605,"A","PERICA",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
1963,"ALL","ODDO",7.5,0,0,0,0,0,0,0,0,0,0,0,0,17,7.5
2271,"P","NICOLAS",7,0,0,0,0,0,0,1,0,0,0,0,0,17,7
621,"D","ROMULO",7.5,0,0,0,0,0,0,0,0,1,1,0,0,17,8.5
287,"D","CACERES",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
2273,"D","CARACCIOLO A",7,1,0,0,0,0,0,0,0,0,0,1,0,17,10
45,"D","FERRARI A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,17,6.5
583,"D","HEURTAUX",7,0,0,0,0,0,0,0,0,0,0,0,0,17,7
297,"C","BUCHEL",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
264,"C","BESSA",7.5,1,0,0,0,0,0,0,0,1,0,0,0,17,11.5
2274,"C","VALOTI",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
2199,"C","ZUCULINI B",6.5,0,0,0,0,0,0,1,0,0,0,0,0,17,6.5
61,"C","ZUCULINI F",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
215,"A","VERDE",6,0,0,0,0,0,0,0,0,0,0,0,0,17,6
378,"A","CERCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,17,5.5
2097,"A","KEAN",7,1,0,0,0,0,0,0,0,0,0,0,0,17,10
2282,"ALL","PECCHIA",7.5,0,0,0,0,0,0,0,0,0,0,0,0,17,7.5
316,"P","BERISHA",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
1847,"D","CALDARA",7,0,0,0,0,0,0,0,0,0,0,0,0,18,7
2130,"D","HATEBOER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
15,"D","MASIELLO A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
695,"D","TOLOI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
1852,"C","SPINAZZOLA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,18,7.5
28,"C","KURTIC",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
177,"C","ILICIC",7,1,0,0,0,0,0,0,0,0,0,0,0,18,10
788,"C","FREULER",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
779,"C","CRISTANTE",7,1,0,0,0,0,0,0,0,0,0,1,0,18,10
22,"C","DE ROON",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
26,"A","GOMEZ A",7,0,0,0,0,0,0,0,0,0,0,0,0,18,7
383,"A","PETAGNA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
684,"ALL","GASPERINI",7.5,0,0,0,0,0,0,0,0,0,0,0,0,18,7.5
720,"P","BELEC",5.5,0,1,0,0,0,0,1,0,0,0,0,0,18,4.5
138,"D","COSTA",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
787,"D","DJIMSITI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
2239,"D","GYAMFI",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
2241,"D","LUCIONI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,18,6.5
74,"D","LETIZIA",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
2174,"D","VENUTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
2244,"C","DEL PINTO",6,0,0,0,0,0,0,1,0,0,0,0,0,18,6
2243,"C","CICIRETTI",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
202,"C","CHIBSAH",5,0,0,0,0,0,0,0,0,0,0,0,0,18,5
333,"C","CATALDI",6,0,0,0,0,0,0,1,0,0,0,0,0,18,6
2040,"A","LOMBARDI",6,0,0,0,0,0,0,1,0,0,0,0,0,18,6
281,"A","PUSCAS",5,0,0,0,0,0,0,0,0,0,0,0,0,18,5
1982,"A","PARIGINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
2093,"ALL","DE ZERBI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
41,"P","MIRANTE",7,0,2,0,0,0,0,0,0,0,0,0,0,18,5
49,"D","MASINA",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
50,"D","MBAYE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
48,"D","MAIETTA",7,0,0,0,0,0,0,0,0,0,0,0,0,18,7
419,"D","GONZALEZ G",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
615,"D","HELANDER",7,0,0,0,0,0,0,0,0,0,0,0,0,18,7
461,"D","TOROSIDIS",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
376,"C","VERDI",7,1,0,0,0,0,0,0,0,0,1,0,0,18,10
669,"C","DONSAH",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
1858,"C","KREJCI",5,0,0,0,0,0,0,0,0,0,0,0,0,18,5
1859,"C","NAGY",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
374,"C","POLI",4.5,0,0,0,0,0,0,0,1,0,0,0,0,18,4.5
644,"C","PULGAR",6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,6.5
472,"A","DESTRO",7.5,2,0,0,0,0,0,0,0,0,0,1,0,18,13.5
760,"ALL","DONADONI",7,0,0,0,0,0,0,0,0,0,0,0,0,18,7
2178,"P","CRAGNO",6.5,0,1,0,0,0,0,0,0,0,0,0,0,18,5.5
251,"D","ANDREOLLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
1869,"D","PISACANE",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
2279,"D","ROMAGNA",6,0,0,0,0,0,0,0,0,0,0,0,0,18,6
301,"D","PADOIN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
2319,"D","VAN DER WIEL",5.5,0,0,0,0,0,0,0,0,0,0,0,0,18,5.5
